날짜,체결가,전일비,등락률,거래량(천주),거래대금(백만)
2012-06-04,1783.13,51.38,-2.8,387025.0,4859518.0
2012-06-01,1834.51,8.96,-0.49,328985.0,3472674.0
2012-05-31,1843.47,1.39,-0.08,442179.0,4563692.0
2012-05-30,1844.86,5.05,-0.27,399300.0,3621755.0
2012-05-29,1849.91,25.74,1.41,321007.0,3698861.0
2012-05-25,1824.17,9.7,0.53,380520.0,3485663.0
2012-05-24,1814.47,5.85,0.32,401671.0,3481859.0
2012-05-23,1808.62,20.07,-1.1,440968.0,4149950.0
2012-05-22,1828.69,29.56,1.64,418659.0,4799589.0
2012-05-21,1799.13,16.67,0.94,408565.0,4214282.0
2012-05-18,1782.46,62.78,-3.4,539564.0,5654878.0
2012-05-17,1845.24,4.71,0.26,435950.0,5589086.0
2012-05-16,1840.53,58.43,-3.08,419869.0,5468681.0
2012-05-15,1898.96,14.77,-0.77,516768.0,5114692.0
2012-05-14,1913.73,3.4,-0.18,391974.0,3964754.0
2012-05-11,1917.13,27.8,-1.43,529990.0,4334830.0
2012-05-10,1944.93,5.36,-0.27,418439.0,4379618.0
2012-05-09,1950.29,16.72,-0.85,462645.0,4893642.0
2012-05-08,1967.01,10.57,0.54,486227.0,4107902.0
2012-05-07,1956.44,32.71,-1.64,528564.0,4703551.0
2012-05-04,1989.15,5.96,-0.3,601911.0,4828699.0
2012-05-03,1995.11,3.96,-0.2,676521.0,4572074.0
2012-05-02,1999.07,17.08,0.86,643613.0,6227639.0
2012-04-30,1981.99,6.64,0.34,828566.0,6235246.0
2012-04-27,1975.35,11.31,0.58,474099.0,5284923.0
2012-04-26,1964.04,2.06,0.1,599192.0,5268794.0
2012-04-25,1961.98,1.44,-0.07,674156.0,4941163.0
2012-04-24,1963.42,9.21,-0.47,624583.0,4983570.0
2012-04-23,1972.63,2.02,-0.1,578388.0,3520554.0
2012-04-20,1974.65,25.21,-1.26,511708.0,4750644.0
2012-04-19,1999.86,4.67,-0.23,406776.0,4030917.0
2012-04-18,2004.53,19.23,0.97,378419.0,4566362.0
2012-04-17,1985.3,7.33,-0.37,441215.0,3931365.0
2012-04-16,1992.63,16.28,-0.81,447291.0,3846819.0
2012-04-13,2008.91,22.28,1.12,488834.0,5082726.0
2012-04-12,1986.63,7.78,-0.39,387132.0,4921483.0
2012-04-10,1994.41,2.67,-0.13,536172.0,4826007.0
2012-04-09,1997.08,31.95,-1.57,462475.0,4275840.0
2012-04-06,2029.03,0.26,0.01,529233.0,4391276.0
2012-04-05,2028.77,10.16,0.5,541828.0,5642717.0
2012-04-04,2018.61,30.67,-1.5,607177.0,5766833.0
2012-04-03,2049.28,19.99,0.99,587553.0,5986222.0
2012-04-02,2029.29,15.25,0.76,405802.0,4280405.0
2012-03-30,2014.04,0.37,-0.02,445203.0,5247702.0
2012-03-29,2014.41,17.33,-0.85,445611.0,4906232.0
2012-03-28,2031.74,8.02,-0.39,526414.0,4994050.0
2012-03-27,2039.76,20.57,1.02,599121.0,5076394.0
2012-03-26,2019.19,7.64,-0.38,431293.0,4512679.0
2012-03-23,2026.83,0.71,0.04,501021.0,4763755.0
2012-03-22,2026.12,1.11,-0.05,535735.0,5194740.0
2012-03-21,2027.23,14.92,-0.73,511340.0,5083846.0
2012-03-20,2042.15,4.85,-0.24,535437.0,5331966.0
2012-03-19,2047.0,12.56,0.62,545600.0,4866743.0
2012-03-16,2034.44,9.32,-0.46,441029.0,5093085.0
2012-03-15,2043.76,1.32,-0.06,470866.0,5912970.0
2012-03-14,2045.08,20.04,0.99,534813.0,6310496.0
2012-03-13,2025.04,22.54,1.13,443360.0,5582396.0
2012-03-12,2002.5,15.8,-0.78,369720.0,4733609.0
2012-03-09,2018.3,17.54,0.88,407404.0,5296148.0
2012-03-08,2000.76,18.61,0.94,450439.0,6243126.0
2012-03-07,1982.15,18.21,-0.91,506010.0,4908154.0
2012-03-06,2000.36,15.7,-0.78,549184.0,5234313.0
2012-03-05,2016.06,18.57,-0.91,542267.0,5058292.0
2012-03-02,2034.63,4.38,0.22,476623.0,5761444.0
2012-02-29,2030.25,26.56,1.33,554932.0,6708784.0
2012-02-28,2003.69,12.53,0.63,599312.0,6255899.0
2012-02-27,1991.16,28.73,-1.42,629045.0,5479357.0
2012-02-24,2019.89,12.09,0.6,709449.0,5630632.0
2012-02-23,2007.8,20.85,-1.03,679397.0,6270656.0
2012-02-22,2028.65,4.41,0.22,874898.0,6104277.0
2012-02-21,2024.24,0.66,-0.03,701906.0,5551942.0
2012-02-20,2024.9,1.43,0.07,723783.0,5954187.0
2012-02-17,2023.47,26.02,1.3,724644.0,7387348.0
2012-02-16,1997.45,27.87,-1.38,690390.0,6768121.0
2012-02-15,2025.32,22.68,1.13,675963.0,7604871.0
2012-02-14,2002.64,3.1,-0.15,500085.0,6216305.0
2012-02-13,2005.74,12.03,0.6,448349.0,5676017.0
2012-02-10,1993.71,20.91,-1.04,689915.0,7499417.0
2012-02-09,2014.62,10.89,0.54,551411.0,7865691.0
2012-02-08,2003.73,22.14,1.12,582088.0,7379314.0
2012-02-07,1981.59,8.46,0.43,533879.0,6501793.0
2012-02-06,1973.13,0.79,0.04,517914.0,7225740.0
2012-02-03,1972.34,11.96,-0.6,530954.0,7418238.0
2012-02-02,1984.3,25.06,1.28,628953.0,8594563.0
2012-02-01,1959.24,3.45,0.18,494655.0,7036627.0
2012-01-31,1955.79,15.24,0.79,464111.0,6584883.0
2012-01-30,1940.55,24.28,-1.24,407617.0,6327041.0
2012-01-27,1964.83,7.65,0.39,443126.0,6022669.0
2012-01-26,1957.18,4.95,0.25,403186.0,5458618.0
2012-01-25,1952.23,2.34,0.12,371819.0,6064992.0
2012-01-20,1949.89,34.92,1.82,397904.0,7239003.0
2012-01-19,1914.97,22.58,1.19,368905.0,6345480.0
2012-01-18,1892.39,0.35,-0.02,422588.0,5952350.0
2012-01-17,1892.74,33.47,1.8,426546.0,5873748.0
2012-01-16,1859.27,16.41,-0.87,383100.0,3864750.0
2012-01-13,1875.68,11.11,0.6,465975.0,5170645.0
2012-01-12,1864.57,19.02,1.03,471019.0,5309593.0
2012-01-11,1845.55,7.67,-0.41,442470.0,4762020.0
2012-01-10,1853.22,26.73,1.46,383089.0,4772192.0
2012-01-09,1826.49,16.65,-0.9,388572.0,4134305.0
2012-01-06,1843.14,20.6,-1.11,466882.0,4356678.0
2012-01-05,1863.74,2.48,-0.13,528824.0,4793705.0
2012-01-04,1866.22,9.19,-0.49,488419.0,4655044.0
2012-01-03,1875.41,49.04,2.69,438483.0,4785291.0
2012-01-02,1826.37,0.63,0.03,318982.0,3231265.0
2011-12-29,1825.74,0.62,0.03,335707.0,3365860.0
2011-12-28,1825.12,16.9,-0.92,374549.0,3260370.0
2011-12-27,1842.02,14.68,-0.79,521434.0,4182552.0
2011-12-26,1856.7,10.52,-0.56,425108.0,2972128.0
2011-12-23,1867.22,19.73,1.07,458481.0,4209943.0
2011-12-22,1847.49,0.92,-0.05,400464.0,3071394.0
2011-12-21,1848.41,55.35,3.09,509547.0,4887915.0
2011-12-20,1793.06,16.13,0.91,385665.0,3913314.0
2011-12-19,1776.93,63.03,-3.43,676680.0,6581501.0
2011-12-16,1839.96,20.85,1.15,484186.0,4292758.0
2011-12-15,1819.11,38.64,-2.08,403326.0,5319597.0
2011-12-14,1857.75,6.31,-0.34,397193.0,4355636.0
2011-12-13,1864.06,35.7,-1.88,444585.0,5210178.0
2011-12-12,1899.76,25.01,1.33,405097.0,5303702.0
2011-12-09,1874.75,37.64,-1.97,367333.0,5025076.0
2011-12-08,1912.39,7.03,-0.37,420434.0,5849587.0
2011-12-07,1919.42,16.6,0.87,396686.0,5691433.0
2011-12-06,1902.82,20.08,-1.04,379676.0,4562619.0
2011-12-05,1922.9,6.86,0.36,325509.0,4094778.0
2011-12-02,1916.04,0.14,-0.01,380509.0,5303675.0
2011-12-01,1916.18,68.67,3.72,495785.0,9232409.0
2011-11-30,1847.51,9.01,-0.49,327558.0,5994526.0
2011-11-29,1856.52,41.24,2.27,324289.0,6119167.0
2011-11-28,1815.28,38.88,2.19,272246.0,4195427.0
2011-11-25,1776.4,18.66,-1.04,301196.0,4158716.0
2011-11-24,1795.06,11.96,0.67,275641.0,4080949.0
2011-11-23,1783.1,43.18,-2.36,406817.0,4592353.0
2011-11-22,1826.28,6.25,0.34,261447.0,3818063.0
2011-11-21,1820.03,19.14,-1.04,296574.0,3925704.0
2011-11-18,1839.17,37.5,-2.0,327940.0,4712681.0
2011-11-17,1876.67,20.6,1.11,348733.0,4666947.0
2011-11-16,1856.07,30.05,-1.59,402001.0,5579052.0
2011-11-15,1886.12,16.69,-0.88,355841.0,4738345.0
2011-11-14,1902.81,39.36,2.11,323066.0,5185948.0
2011-11-11,1863.45,50.2,2.77,291710.0,5147866.0
2011-11-10,1813.25,94.28,-4.94,391746.0,7677643.0
2011-11-09,1907.53,4.39,0.23,414346.0,5474561.0
2011-11-08,1903.14,15.96,-0.83,398620.0,5156384.0
2011-11-07,1919.1,9.31,-0.48,342958.0,5071524.0
2011-11-04,1928.41,58.45,3.13,461468.0,7089736.0
2011-11-03,1869.96,28.05,-1.48,427533.0,6206253.0
2011-11-02,1898.01,11.62,-0.61,383783.0,6639959.0
2011-11-01,1909.63,0.6,0.03,348709.0,6196173.0
2011-10-31,1909.03,20.45,-1.06,387011.0,6255819.0
2011-10-28,1929.48,7.44,0.39,504187.0,10022898.0
2011-10-27,1922.04,27.73,1.46,410379.0,7817092.0
2011-10-26,1894.31,5.66,0.3,379027.0,5489842.0
2011-10-25,1888.65,9.67,-0.51,348599.0,5969582.0
2011-10-24,1898.32,59.94,3.26,369269.0,6664124.0
2011-10-21,1838.38,33.29,1.84,350266.0,6355680.0
2011-10-20,1805.09,50.83,-2.74,341616.0,6680274.0
2011-10-19,1855.92,17.02,0.93,336112.0,5695649.0
2011-10-18,1838.9,26.28,-1.41,313747.0,5659423.0
2011-10-17,1865.18,29.78,1.62,363287.0,5842287.0
2011-10-14,1835.4,12.3,0.67,344596.0,4990769.0
2011-10-13,1823.1,13.6,0.75,425444.0,6529655.0
2011-10-12,1809.5,14.48,0.81,346648.0,5591456.0
2011-10-11,1795.02,28.58,1.62,394217.0,7030870.0
2011-10-10,1766.44,6.67,0.38,271702.0,4968059.0
2011-10-07,1759.77,49.45,2.89,329710.0,7442564.0
2011-10-06,1710.32,43.8,2.63,347674.0,7770663.0
2011-10-05,1666.52,39.67,-2.33,330973.0,7560971.0
2011-10-04,1706.19,63.46,-3.59,296709.0,6599426.0
2011-09-30,1769.65,0.36,0.02,322160.0,6149813.0
2011-09-29,1769.29,46.2,2.68,369425.0,6594996.0
2011-09-28,1723.09,12.62,-0.73,339547.0,6248654.0
2011-09-27,1735.71,83.0,5.02,334476.0,6098523.0
2011-09-26,1652.71,44.73,-2.64,419143.0,7283338.0
2011-09-23,1697.44,103.11,-5.73,407148.0,7442827.0
2011-09-22,1800.55,53.73,-2.9,291142.0,5705571.0
2011-09-21,1854.28,16.31,0.89,293377.0,5877761.0
2011-09-20,1837.97,17.03,0.94,317144.0,5461918.0
2011-09-19,1820.94,19.16,-1.04,331500.0,4916366.0
2011-09-16,1840.1,66.02,3.72,423993.0,7510863.0
2011-09-15,1774.08,24.92,1.42,387026.0,6225604.0
2011-09-14,1749.16,63.77,-3.52,335041.0,5781345.0
2011-09-09,1812.93,33.71,-1.83,328092.0,5450254.0
2011-09-08,1846.64,13.18,0.72,412165.0,6921215.0
2011-09-07,1833.46,66.75,3.78,412399.0,6058279.0
2011-09-06,1766.71,19.12,-1.07,496755.0,6479677.0
2011-09-05,1785.83,81.92,-4.39,410128.0,5827516.0
2011-09-02,1867.75,12.95,-0.69,437444.0,5421705.0
2011-09-01,1880.7,0.59,0.03,495329.0,8609674.0
2011-08-31,1880.11,36.29,1.97,398922.0,5904813.0
2011-08-30,1843.82,14.32,0.78,481592.0,6363152.0
2011-08-29,1829.5,50.55,2.84,330471.0,6403330.0
2011-08-26,1778.95,14.37,0.81,306233.0,4858164.0
2011-08-25,1764.58,9.8,0.56,391245.0,5918910.0
2011-08-24,1754.78,21.9,-1.23,408031.0,7697110.0
2011-08-23,1776.68,65.98,3.86,423510.0,7999219.0
2011-08-22,1710.7,34.18,-1.96,406757.0,7070421.0
2011-08-19,1744.88,115.7,-6.22,498301.0,9391152.0
2011-08-18,1860.58,32.09,-1.7,496594.0,8361609.0
2011-08-17,1892.67,12.8,0.68,423145.0,6262956.0
2011-08-16,1879.87,86.56,4.83,413348.0,6924290.0
2011-08-12,1793.31,24.13,-1.33,461479.0,8814008.0
2011-08-11,1817.44,11.2,0.62,433850.0,8741426.0
2011-08-10,1806.24,4.89,0.27,481397.0,11076344.0
2011-08-09,1801.35,68.1,-3.64,677495.0,13336429.0
2011-08-08,1869.45,74.3,-3.82,564823.0,10682210.0
2011-08-05,1943.75,74.72,-3.7,475886.0,10290748.0
2011-08-04,2018.47,47.79,-2.31,348353.0,7536451.0
2011-08-03,2066.26,55.01,-2.59,424387.0,7952526.0
2011-08-02,2121.27,51.04,-2.35,346920.0,7619768.0
2011-08-01,2172.31,39.1,1.83,259232.0,6317674.0
2011-07-29,2133.21,22.64,-1.05,325393.0,5938296.0
2011-07-28,2155.85,18.46,-0.85,294775.0,5769881.0
2011-07-27,2174.31,5.61,0.26,293581.0,6231943.0
2011-07-26,2168.7,18.22,0.85,315600.0,6475124.0
2011-07-25,2150.48,20.75,-0.96,338061.0,5813272.0
2011-07-22,2171.23,26.19,1.22,407541.0,7227727.0
2011-07-21,2145.04,9.91,-0.46,358621.0,7239500.0
2011-07-20,2154.95,24.74,1.16,369214.0,8238808.0
2011-07-19,2130.21,0.27,-0.01,299993.0,6047844.0
2011-07-18,2130.48,14.72,-0.69,324765.0,5997310.0
2011-07-15,2145.2,15.13,0.71,267783.0,6010436.0
2011-07-14,2130.07,0.43,0.02,301008.0,7456373.0
2011-07-13,2129.64,19.91,0.94,302758.0,6404878.0
2011-07-12,2109.73,47.43,-2.2,282973.0,6083272.0
2011-07-11,2157.16,23.19,-1.06,237820.0,5509195.0
2011-07-08,2180.35,0.24,-0.01,277145.0,7145224.0
2011-07-07,2180.59,9.4,0.43,351736.0,8116930.0
2011-07-06,2171.19,9.44,0.44,271407.0,7148121.0
2011-07-05,2161.75,16.45,0.77,281268.0,6307390.0
2011-07-04,2145.3,19.56,0.92,288486.0,6677492.0
2011-07-01,2125.74,25.05,1.19,270725.0,6741485.0
2011-06-30,2100.69,6.27,0.3,254001.0,6356230.0
2011-06-29,2094.42,31.51,1.53,253011.0,5847672.0
2011-06-28,2062.91,7.38,-0.36,300819.0,5754013.0
2011-06-27,2070.29,20.52,-0.98,243815.0,4886186.0
2011-06-24,2090.81,34.95,1.7,291200.0,8032695.0
2011-06-23,2055.86,8.04,-0.39,255476.0,5341953.0
2011-06-22,2063.9,15.73,0.77,260204.0,6259099.0
2011-06-21,2048.17,28.52,1.41,275012.0,6742476.0
2011-06-20,2019.65,12.28,-0.6,226426.0,6312403.0
2011-06-17,2031.93,14.7,-0.72,277893.0,8014429.0
2011-06-16,2046.63,39.9,-1.91,231088.0,5759177.0
2011-06-15,2086.53,9.7,0.47,223929.0,5978368.0
2011-06-14,2076.83,28.09,1.37,207017.0,6118913.0
2011-06-13,2048.74,2.07,0.1,215075.0,5509575.0
2011-06-10,2046.67,24.75,-1.19,262607.0,7068625.0
2011-06-09,2071.42,11.93,-0.57,280367.0,7238986.0
2011-06-08,2083.35,16.36,-0.78,277427.0,6515938.0
2011-06-07,2099.71,13.76,-0.65,243821.0,6092803.0
2011-06-03,2113.47,0.73,-0.03,260954.0,6748357.0
2011-06-02,2114.2,27.14,-1.27,245936.0,7190534.0
2011-06-01,2141.34,1.13,-0.05,290842.0,8019426.0
2011-05-31,2142.47,48.68,2.32,295585.0,9141954.0
2011-05-30,2093.79,6.45,-0.31,210483.0,5657516.0
2011-05-27,2100.24,8.33,0.4,267443.0,7004530.0
2011-05-26,2091.91,56.04,2.75,291817.0,7118021.0
2011-05-25,2035.87,25.89,-1.26,341865.0,6846717.0
2011-05-24,2061.76,6.05,0.29,261949.0,6012138.0
2011-05-23,2055.71,55.79,-2.64,289835.0,6239214.0
2011-05-20,2111.5,15.99,0.76,280007.0,6096860.0
2011-05-19,2095.51,40.27,-1.89,278726.0,7779617.0
2011-05-18,2135.78,33.37,1.59,255798.0,7102533.0
2011-05-17,2102.41,1.77,-0.08,296774.0,5736270.0
2011-05-16,2104.18,15.9,-0.75,269483.0,6154329.0
2011-05-13,2120.08,2.57,-0.12,389933.0,8539297.0
2011-05-12,2122.65,43.98,-2.03,377609.0,7473717.0
2011-05-11,2166.63,27.46,1.28,374043.0,7038607.0
2011-05-09,2139.17,8.28,-0.39,250382.0,5768868.0
2011-05-06,2147.45,33.19,-1.52,340479.0,8475229.0
2011-05-04,2180.64,20.09,-0.91,388715.0,8259706.0
2011-05-03,2200.73,28.23,-1.27,371613.0,8442297.0
2011-05-02,2228.96,36.6,1.67,298601.0,8315835.0
2011-04-29,2192.36,15.99,-0.72,359887.0,11256807.0
2011-04-28,2208.35,1.65,0.07,350938.0,10391653.0
2011-04-27,2206.7,0.4,0.02,418525.0,13134364.0
2011-04-26,2206.3,9.7,-0.44,433861.0,11356795.0
2011-04-25,2216.0,18.18,0.83,349456.0,8041825.0
2011-04-22,2197.82,0.72,-0.03,387724.0,9791328.0
2011-04-21,2198.54,28.63,1.32,404233.0,12260133.0
2011-04-20,2169.91,47.23,2.23,368062.0,10098817.0
2011-04-19,2122.68,15.04,-0.7,368536.0,8877675.0
2011-04-18,2137.72,2.78,-0.13,353701.0,9455355.0
2011-04-15,2140.5,0.56,-0.03,346731.0,8126602.0
2011-04-14,2141.06,19.14,0.9,364983.0,9382913.0
2011-04-13,2121.92,32.52,1.56,344023.0,6831723.0
2011-04-12,2089.4,32.99,-1.55,306508.0,6901987.0
2011-04-11,2122.39,5.58,-0.26,312457.0,7303569.0
2011-04-08,2127.97,5.83,0.27,372535.0,8718224.0
2011-04-07,2122.14,4.57,-0.21,378283.0,7216107.0
2011-04-06,2126.71,3.72,-0.17,417258.0,8839342.0
2011-04-05,2130.43,14.56,0.69,323639.0,6631651.0
2011-04-04,2115.87,5.14,-0.24,297573.0,7965416.0
2011-04-01,2121.01,14.31,0.68,328216.0,7118453.0
2011-03-31,2106.7,15.32,0.73,314104.0,8274572.0
2011-03-30,2091.38,19.25,0.93,312693.0,8242809.0
2011-03-29,2072.13,15.74,0.77,247400.0,6230440.0
2011-03-28,2056.39,2.35,0.11,281756.0,6376712.0
2011-03-25,2054.04,17.26,0.85,305543.0,7028766.0
2011-03-24,2036.78,24.6,1.22,290316.0,6558768.0
2011-03-23,2012.18,1.48,-0.07,308810.0,7506407.0
2011-03-22,2013.66,10.24,0.51,301145.0,7409679.0
2011-03-21,2003.42,22.29,1.13,288498.0,5609298.0
2011-03-18,1981.13,22.1,1.13,287757.0,6794188.0
2011-03-17,1959.03,1.06,0.05,301913.0,6846816.0
2011-03-16,1957.97,34.05,1.77,280655.0,6951314.0
2011-03-15,1923.92,47.31,-2.4,400690.0,9755643.0
2011-03-14,1971.23,15.69,0.8,384092.0,9464523.0
2011-03-11,1955.54,26.04,-1.31,261290.0,5347135.0
2011-03-10,1981.58,19.89,-0.99,284628.0,7166402.0
2011-03-09,2001.47,5.15,0.26,311918.0,6511764.0
2011-03-08,1996.32,16.05,0.81,301272.0,5411750.0
2011-03-07,1980.27,24.41,-1.22,252614.0,4675349.0
2011-03-04,2004.68,34.02,1.73,330504.0,6044981.0
2011-03-03,1970.66,42.42,2.2,277199.0,5128978.0
2011-03-02,1928.24,11.06,-0.57,204768.0,4618948.0
2011-02-28,1939.3,24.13,-1.23,256985.0,4584579.0
2011-02-25,1963.43,13.55,0.69,302248.0,4935373.0
2011-02-24,1949.88,11.75,-0.6,273855.0,5334962.0
2011-02-23,1961.63,8.29,-0.42,305729.0,5681469.0
2011-02-22,1969.92,35.38,-1.76,342390.0,6144093.0
2011-02-21,2005.3,7.84,-0.39,320724.0,5878316.0
2011-02-18,2013.14,35.92,1.82,488883.0,5821537.0
2011-02-17,1977.22,11.89,-0.6,336900.0,6814827.0
2011-02-16,1989.11,21.41,-1.06,293235.0,5629047.0
2011-02-15,2010.52,4.07,-0.2,271218.0,5780718.0
2011-02-14,2014.59,37.4,1.89,276832.0,5723467.0
2011-02-11,1977.19,31.31,-1.56,307855.0,6945683.0
2011-02-10,2008.5,37.08,-1.81,305220.0,7067621.0
2011-02-09,2045.58,24.12,-1.17,328215.0,6654531.0
2011-02-08,2069.7,12.04,-0.58,295895.0,7169002.0
2011-02-07,2081.74,9.71,0.47,282184.0,6532112.0
2011-02-01,2072.03,2.3,0.11,287098.0,6124921.0
2011-01-31,2069.73,38.14,-1.81,316931.0,7294379.0
2011-01-28,2107.87,7.14,-0.34,347778.0,7712900.0
2011-01-27,2115.01,4.55,0.22,347311.0,7217437.0
2011-01-26,2110.46,23.79,1.14,360032.0,6093811.0
2011-01-25,2086.67,4.51,0.22,396471.0,7244774.0
2011-01-24,2082.16,12.24,0.59,335083.0,6014519.0
2011-01-21,2069.92,36.74,-1.74,387031.0,7367935.0
2011-01-20,2106.66,9.03,-0.43,328818.0,6433938.0
2011-01-19,2115.69,19.21,0.92,419121.0,8553440.0
2011-01-18,2096.48,3.37,-0.16,445833.0,7889395.0
2011-01-17,2099.85,8.32,-0.39,421461.0,7996267.0
2011-01-14,2108.17,18.69,0.89,412978.0,8376869.0
2011-01-13,2089.48,5.47,-0.26,416336.0,9015356.0
2011-01-12,2094.95,6.63,0.32,417505.0,7740652.0
2011-01-11,2088.32,7.51,0.36,403367.0,6896824.0
2011-01-10,2080.81,5.39,-0.26,336911.0,7194050.0
2011-01-07,2086.2,8.59,0.41,329923.0,7575309.0
2011-01-06,2077.61,4.94,-0.24,396770.0,8650723.0
2011-01-05,2082.55,2.59,-0.12,379140.0,8451445.0
2011-01-04,2085.14,15.06,0.73,406359.0,7653046.0
2011-01-03,2070.08,19.08,0.93,344033.0,5780514.0
2010-12-30,2051.0,7.51,0.37,297360.0,5246128.0
2010-12-29,2043.49,10.17,0.5,277916.0,4967756.0
2010-12-28,2033.32,11.13,0.55,337868.0,5625833.0
2010-12-27,2022.19,7.41,-0.37,269273.0,5074207.0
2010-12-24,2029.6,7.93,-0.39,312500.0,5371352.0
2010-12-23,2037.53,0.58,-0.03,331261.0,5101191.0
2010-12-22,2038.11,1.02,0.05,328464.0,6023086.0
2010-12-21,2037.09,16.81,0.83,363210.0,7226125.0
2010-12-20,2020.28,6.02,-0.3,402012.0,7045798.0
2010-12-17,2026.3,17.06,0.85,495360.0,6802700.0
2010-12-16,2009.24,8.24,-0.41,356598.0,5323993.0
2010-12-15,2017.48,8.43,0.42,480466.0,6486732.0
2010-12-14,2009.05,12.46,0.62,389837.0,6337978.0
2010-12-13,1996.59,10.45,0.53,378150.0,5055451.0
2010-12-10,1986.14,2.82,-0.14,353673.0,5236565.0
2010-12-09,1988.96,33.24,1.7,440478.0,6770500.0
2010-12-08,1955.72,6.8,-0.35,485741.0,5412651.0
2010-12-07,1962.52,8.88,0.45,629588.0,6159736.0
2010-12-06,1953.64,3.62,-0.18,452782.0,5403549.0
2010-12-03,1957.26,7.0,0.36,426801.0,6559984.0
2010-12-02,1950.26,20.94,1.09,427608.0,5787027.0
2010-12-01,1929.32,24.69,1.3,327296.0,4878658.0
2010-11-30,1904.63,9.09,0.48,422527.0,5950850.0
2010-11-29,1895.54,6.26,-0.33,294175.0,4503568.0
2010-11-26,1901.8,25.88,-1.34,452680.0,5728377.0
2010-11-25,1927.68,1.7,0.09,316613.0,5610698.0
2010-11-24,1925.98,2.96,-0.15,445264.0,7965238.0
2010-11-23,1928.94,15.4,-0.79,358610.0,6920408.0
2010-11-22,1944.34,3.38,0.17,313944.0,7305545.0
2010-11-19,1940.96,13.1,0.68,285886.0,5969853.0
2010-11-18,1927.86,30.75,1.62,264637.0,5603776.0
2010-11-17,1897.11,2.02,-0.11,272739.0,5716000.0
2010-11-16,1899.13,14.68,-0.77,326736.0,6918067.0
2010-11-15,1913.81,0.69,0.04,289656.0,5993344.0
2010-11-12,1913.12,1.61,-0.08,435859.0,8408718.0
2010-11-11,1914.73,53.12,-2.7,357814.0,9324601.0
2010-11-10,1967.85,20.39,1.05,333638.0,6225588.0
2010-11-09,1947.46,5.05,0.26,284898.0,5404017.0
2010-11-08,1942.41,3.45,0.18,302924.0,5381084.0
2010-11-05,1938.96,3.54,-0.18,393049.0,7815291.0
2010-11-04,1942.5,6.53,0.34,313332.0,6286418.0
2010-11-03,1935.97,17.93,0.93,352052.0,6696137.0
2010-11-02,1918.04,3.3,0.17,334570.0,6359299.0
2010-11-01,1914.74,31.79,1.69,335036.0,5936966.0
2010-10-29,1882.95,24.92,-1.31,370303.0,5947544.0
2010-10-28,1907.87,1.67,-0.09,338102.0,5393276.0
2010-10-27,1909.54,9.87,-0.51,386307.0,6679911.0
2010-10-26,1919.41,3.7,0.19,343603.0,6368405.0
2010-10-25,1915.71,18.4,0.97,399042.0,6462872.0
2010-10-22,1897.31,22.62,1.21,341553.0,5799414.0
2010-10-21,1874.69,4.25,0.23,385806.0,6364515.0
2010-10-20,1870.44,13.12,0.71,360159.0,5812827.0
2010-10-19,1857.32,18.1,-0.97,419447.0,5538082.0
2010-10-18,1875.42,26.87,-1.41,366278.0,5576013.0
2010-10-15,1902.29,2.53,0.13,353203.0,5943179.0
2010-10-14,1899.76,23.61,1.26,367707.0,7328351.0
2010-10-13,1876.15,8.11,0.43,313340.0,5898392.0
2010-10-12,1868.04,21.87,-1.16,308759.0,5753878.0
2010-10-11,1889.91,7.16,-0.38,334824.0,5928736.0
2010-10-08,1897.07,3.78,-0.2,360325.0,6205291.0
2010-10-07,1900.85,3.1,-0.16,392249.0,7385781.0
2010-10-06,1903.95,25.01,1.33,381498.0,7309839.0
2010-10-05,1878.94,0.35,-0.02,332825.0,6172070.0
2010-10-04,1879.29,2.56,0.14,382944.0,6928487.0
2010-10-01,1876.73,3.92,0.21,353840.0,6575660.0
2010-09-30,1872.81,6.36,0.34,347158.0,6181226.0
2010-09-29,1866.45,10.48,0.56,350194.0,7052910.0
2010-09-28,1855.97,4.86,-0.26,348367.0,6266654.0
2010-09-27,1860.83,14.23,0.77,377726.0,6866393.0
2010-09-24,1846.6,13.97,0.76,268658.0,5497383.0
2010-09-20,1832.63,5.28,0.29,237838.0,4050866.0
2010-09-17,1827.35,15.5,0.86,305483.0,6341274.0
2010-09-16,1811.85,12.03,-0.66,328318.0,5655617.0
2010-09-15,1823.88,8.63,0.48,332776.0,6511379.0
2010-09-14,1815.25,3.61,-0.2,378302.0,6700901.0
2010-09-13,1818.86,16.28,0.9,374699.0,6493473.0
2010-09-10,1802.58,18.22,1.02,335262.0,5485420.0
2010-09-09,1784.36,5.14,0.29,361781.0,5964915.0
2010-09-08,1779.22,8.52,-0.48,317336.0,4898150.0
2010-09-07,1787.74,4.68,-0.26,310243.0,4724200.0
2010-09-06,1792.42,12.4,0.7,322840.0,5346082.0
2010-09-03,1780.02,4.29,0.24,306231.0,5948185.0
2010-09-02,1775.73,11.04,0.63,286858.0,5552244.0
2010-09-01,1764.69,21.94,1.26,297586.0,5746409.0
2010-08-31,1742.75,17.38,-0.99,282621.0,4985720.0
2010-08-30,1760.13,30.57,1.77,241958.0,3875505.0
2010-08-27,1729.56,0.2,-0.01,241488.0,4017037.0
2010-08-26,1729.76,5.03,-0.29,297556.0,4520938.0
2010-08-25,1734.79,25.74,-1.46,339990.0,4658856.0
2010-08-24,1760.53,7.18,-0.41,394852.0,4984898.0
